dataset,task,split,within_split_index,source_index,class_value,batch_or_cycle,guard
chemical,gas_class,train,663,663,0,2,False
chemical,gas_class,train,664,664,0,2,False
chemical,gas_class,train,665,665,0,2,False
chemical,gas_class,train,666,666,0,2,False
chemical,gas_class,train,667,667,0,2,False
chemical,gas_class,train,668,668,0,2,False
chemical,gas_class,train,669,669,0,2,False
chemical,gas_class,train,670,670,0,2,False
chemical,gas_class,train,671,671,0,2,False
chemical,gas_class,train,672,672,0,2,False
chemical,gas_class,train,673,673,0,2,False
chemical,gas_class,train,674,674,0,2,False
chemical,gas_class,train,675,675,0,2,False
chemical,gas_class,train,676,676,0,2,False
chemical,gas_class,train,677,677,0,2,False
chemical,gas_class,train,678,678,0,2,False
chemical,gas_class,train,679,679,0,2,False
chemical,gas_class,train,680,680,0,2,False
chemical,gas_class,train,681,681,0,2,False
chemical,gas_class,train,682,682,0,2,False
chemical,gas_class,train,683,683,0,2,False
chemical,gas_class,train,684,684,0,2,False
chemical,gas_class,train,685,685,0,2,False
chemical,gas_class,train,686,686,0,2,False
chemical,gas_class,train,687,687,0,2,False
chemical,gas_class,train,688,688,0,2,False
chemical,gas_class,train,689,689,0,2,False
chemical,gas_class,train,690,690,0,2,False
chemical,gas_class,train,691,691,0,2,False
chemical,gas_class,train,692,692,0,2,False
chemical,gas_class,train,693,693,0,2,False
chemical,gas_class,train,694,694,0,2,False
chemical,gas_class,train,695,695,0,2,False
chemical,gas_class,train,696,696,0,2,False
chemical,gas_class,train,697,697,0,2,False
chemical,gas_class,train,698,698,0,2,False
chemical,gas_class,train,699,699,0,2,False
chemical,gas_class,train,700,700,0,2,False
chemical,gas_class,train,701,701,0,2,False
chemical,gas_class,train,702,702,0,2,False
chemical,gas_class,train,703,703,0,2,False
chemical,gas_class,train,704,704,0,2,False
chemical,gas_class,train,705,705,0,2,False
chemical,gas_class,train,706,706,0,2,False
chemical,gas_class,train,707,707,0,2,False
chemical,gas_class,train,708,708,0,2,False
chemical,gas_class,train,709,709,0,2,False
chemical,gas_class,train,710,710,0,2,False
chemical,gas_class,train,711,711,0,2,False
chemical,gas_class,train,712,712,0,2,False
chemical,gas_class,train,713,713,0,2,False
chemical,gas_class,train,714,714,0,2,False
chemical,gas_class,train,715,715,0,2,False
chemical,gas_class,train,716,716,0,2,False
chemical,gas_class,train,717,717,0,2,False
chemical,gas_class,train,718,718,0,2,False
chemical,gas_class,train,719,719,0,2,False
chemical,gas_class,train,720,720,0,2,False
chemical,gas_class,train,721,721,0,2,False
chemical,gas_class,train,722,722,0,2,False
chemical,gas_class,train,723,723,0,2,False
chemical,gas_class,train,724,724,0,2,False
chemical,gas_class,train,725,725,0,2,False
chemical,gas_class,train,726,726,0,2,False
chemical,gas_class,train,727,727,0,2,False
chemical,gas_class,train,728,728,0,2,False
chemical,gas_class,train,729,729,0,2,False
chemical,gas_class,train,730,730,0,2,False
chemical,gas_class,train,731,731,0,2,False
chemical,gas_class,train,732,732,0,2,False
chemical,gas_class,train,733,733,0,2,False
chemical,gas_class,train,734,734,0,2,False
chemical,gas_class,train,735,735,0,2,False
chemical,gas_class,train,736,736,0,2,False
chemical,gas_class,train,737,737,0,2,False
chemical,gas_class,train,738,738,0,2,False
chemical,gas_class,train,739,739,0,2,False
chemical,gas_class,train,740,740,0,2,False
chemical,gas_class,train,741,741,0,2,False
chemical,gas_class,train,742,742,0,2,False
chemical,gas_class,train,743,743,0,2,False
chemical,gas_class,train,744,744,1,2,False
chemical,gas_class,train,745,745,1,2,False
chemical,gas_class,train,746,746,1,2,False
chemical,gas_class,train,747,747,1,2,False
chemical,gas_class,train,748,748,1,2,False
chemical,gas_class,train,749,749,1,2,False
chemical,gas_class,train,750,750,1,2,False
chemical,gas_class,train,751,751,1,2,False
chemical,gas_class,train,752,752,1,2,False
chemical,gas_class,train,753,753,1,2,False
chemical,gas_class,train,754,754,1,2,False
chemical,gas_class,train,755,755,1,2,False
chemical,gas_class,train,756,756,1,2,False
chemical,gas_class,train,757,757,1,2,False
chemical,gas_class,train,758,758,1,2,False
chemical,gas_class,train,759,759,1,2,False
chemical,gas_class,train,760,760,1,2,False
chemical,gas_class,train,761,761,1,2,False
chemical,gas_class,train,762,762,1,2,False
chemical,gas_class,train,763,763,1,2,False
chemical,gas_class,train,764,764,1,2,False
chemical,gas_class,train,765,765,1,2,False
chemical,gas_class,train,766,766,1,2,False
chemical,gas_class,train,767,767,1,2,False
chemical,gas_class,train,768,768,1,2,False
chemical,gas_class,train,769,769,1,2,False
chemical,gas_class,train,770,770,1,2,False
chemical,gas_class,train,771,771,1,2,False
chemical,gas_class,train,772,772,1,2,False
chemical,gas_class,train,773,773,1,2,False
chemical,gas_class,train,774,774,1,2,False
chemical,gas_class,train,775,775,1,2,False
chemical,gas_class,train,776,776,1,2,False
chemical,gas_class,train,777,777,1,2,False
chemical,gas_class,train,778,778,1,2,False
chemical,gas_class,train,779,779,1,2,False
chemical,gas_class,train,780,780,1,2,False
chemical,gas_class,train,781,781,1,2,False
chemical,gas_class,train,782,782,1,2,False
chemical,gas_class,train,783,783,1,2,False
chemical,gas_class,train,784,784,1,2,False
chemical,gas_class,train,785,785,1,2,False
chemical,gas_class,train,786,786,1,2,False
chemical,gas_class,train,787,787,1,2,False
chemical,gas_class,train,788,788,1,2,False
chemical,gas_class,train,789,789,1,2,False
chemical,gas_class,train,790,790,1,2,False
chemical,gas_class,train,791,791,1,2,False
chemical,gas_class,train,792,792,1,2,False
chemical,gas_class,train,793,793,1,2,False
chemical,gas_class,train,794,794,1,2,False
chemical,gas_class,train,795,795,1,2,False
chemical,gas_class,train,796,796,1,2,False
chemical,gas_class,train,797,797,1,2,False
chemical,gas_class,train,798,798,1,2,False
chemical,gas_class,train,799,799,1,2,False
chemical,gas_class,train,800,800,1,2,False
chemical,gas_class,train,801,801,1,2,False
chemical,gas_class,train,802,802,1,2,False
chemical,gas_class,train,803,803,1,2,False
chemical,gas_class,train,804,804,1,2,False
chemical,gas_class,train,805,805,1,2,False
chemical,gas_class,train,806,806,1,2,False
chemical,gas_class,train,807,807,1,2,False
chemical,gas_class,train,808,808,1,2,False
chemical,gas_class,train,809,809,1,2,False
chemical,gas_class,train,810,810,1,2,False
chemical,gas_class,train,811,811,1,2,False
chemical,gas_class,train,812,812,1,2,False
chemical,gas_class,train,813,813,1,2,False
chemical,gas_class,train,814,814,1,2,False
chemical,gas_class,train,815,815,1,2,False
chemical,gas_class,train,816,816,1,2,False
chemical,gas_class,train,817,817,1,2,False
chemical,gas_class,train,818,818,1,2,False
chemical,gas_class,train,819,819,1,2,False
chemical,gas_class,train,820,820,1,2,False
chemical,gas_class,train,821,821,1,2,False
chemical,gas_class,train,822,822,1,2,False
chemical,gas_class,train,823,823,1,2,False
chemical,gas_class,train,824,824,1,2,False
chemical,gas_class,train,825,825,1,2,False
chemical,gas_class,train,826,826,1,2,False
chemical,gas_class,train,827,827,1,2,False
chemical,gas_class,train,828,828,1,2,False
chemical,gas_class,train,829,829,1,2,False
chemical,gas_class,train,830,830,1,2,False
chemical,gas_class,train,831,831,1,2,False
chemical,gas_class,train,832,832,1,2,False
chemical,gas_class,train,833,833,1,2,False
chemical,gas_class,train,834,834,1,2,False
chemical,gas_class,train,835,835,1,2,False
chemical,gas_class,train,836,836,1,2,False
chemical,gas_class,train,837,837,1,2,False
chemical,gas_class,train,838,838,1,2,False
chemical,gas_class,train,839,839,1,2,False
chemical,gas_class,train,840,840,1,2,False
chemical,gas_class,train,841,841,1,2,False
chemical,gas_class,train,842,842,1,2,False
chemical,gas_class,train,843,843,1,2,False
chemical,gas_class,train,844,844,1,2,False
chemical,gas_class,train,845,845,1,2,False
chemical,gas_class,train,846,846,1,2,False
chemical,gas_class,train,847,847,1,2,False
chemical,gas_class,train,848,848,1,2,False
chemical,gas_class,train,849,849,1,2,False
chemical,gas_class,train,850,850,1,2,False
chemical,gas_class,train,851,851,1,2,False
chemical,gas_class,train,852,852,1,2,False
chemical,gas_class,train,853,853,1,2,False
chemical,gas_class,train,854,854,1,2,False
chemical,gas_class,train,855,855,1,2,False
chemical,gas_class,train,856,856,1,2,False
chemical,gas_class,train,857,857,1,2,False
chemical,gas_class,train,858,858,1,2,False
chemical,gas_class,train,859,859,1,2,False
chemical,gas_class,train,860,860,1,2,False
chemical,gas_class,train,861,861,1,2,False
chemical,gas_class,train,862,862,1,2,False
chemical,gas_class,train,863,863,1,2,False
chemical,gas_class,train,864,864,1,2,False
chemical,gas_class,train,865,865,1,2,False
chemical,gas_class,train,866,866,1,2,False
chemical,gas_class,train,867,867,1,2,False
chemical,gas_class,train,868,868,1,2,False
chemical,gas_class,train,869,869,1,2,False
chemical,gas_class,train,870,870,1,2,False
chemical,gas_class,train,871,871,1,2,False
chemical,gas_class,train,872,872,1,2,False
chemical,gas_class,train,873,873,1,2,False
chemical,gas_class,train,874,874,1,2,False
chemical,gas_class,train,875,875,1,2,False
chemical,gas_class,train,876,876,1,2,False
chemical,gas_class,train,877,877,1,2,False
chemical,gas_class,train,878,878,1,2,False
chemical,gas_class,train,879,879,1,2,False
chemical,gas_class,train,880,880,1,2,False
chemical,gas_class,train,881,881,1,2,False
chemical,gas_class,train,882,882,1,2,False
chemical,gas_class,train,883,883,1,2,False
chemical,gas_class,train,884,884,1,2,False
chemical,gas_class,train,885,885,1,2,False
chemical,gas_class,train,886,886,1,2,False
chemical,gas_class,train,887,887,1,2,False
chemical,gas_class,train,888,888,1,2,False
chemical,gas_class,train,889,889,1,2,False
chemical,gas_class,train,890,890,1,2,False
chemical,gas_class,train,891,891,1,2,False
chemical,gas_class,train,892,892,1,2,False
chemical,gas_class,train,893,893,1,2,False
chemical,gas_class,train,894,894,1,2,False
chemical,gas_class,train,895,895,1,2,False
chemical,gas_class,train,896,896,1,2,False
chemical,gas_class,train,897,897,1,2,False
chemical,gas_class,train,898,898,1,2,False
chemical,gas_class,train,899,899,1,2,False
chemical,gas_class,train,900,900,1,2,False
chemical,gas_class,train,901,901,1,2,False
chemical,gas_class,train,902,902,1,2,False
chemical,gas_class,train,903,903,1,2,False
chemical,gas_class,train,904,904,1,2,False
chemical,gas_class,train,905,905,1,2,False
chemical,gas_class,train,906,906,1,2,False
chemical,gas_class,train,907,907,1,2,False
chemical,gas_class,train,908,908,1,2,False
chemical,gas_class,train,909,909,1,2,False
chemical,gas_class,train,910,910,1,2,False
chemical,gas_class,train,911,911,1,2,False
chemical,gas_class,train,912,912,1,2,False
chemical,gas_class,train,913,913,1,2,False
chemical,gas_class,train,914,914,3,2,False
chemical,gas_class,train,915,915,3,2,False
chemical,gas_class,train,916,916,3,2,False
chemical,gas_class,train,917,917,3,2,False
chemical,gas_class,train,918,918,5,2,False
chemical,gas_class,train,919,919,5,2,False
chemical,gas_class,train,920,920,5,2,False
chemical,gas_class,train,921,921,5,2,False
chemical,gas_class,train,922,922,5,2,False
chemical,gas_class,train,923,923,1,2,False
chemical,gas_class,train,924,924,1,2,False
chemical,gas_class,train,925,925,1,2,False
chemical,gas_class,train,926,926,1,2,False
chemical,gas_class,train,927,927,1,2,False
chemical,gas_class,train,928,928,1,2,False
chemical,gas_class,train,929,929,1,2,False
chemical,gas_class,train,930,930,1,2,False
chemical,gas_class,train,931,931,1,2,False
chemical,gas_class,train,932,932,1,2,False
chemical,gas_class,train,933,933,1,2,False
chemical,gas_class,train,934,934,1,2,False
chemical,gas_class,train,935,935,1,2,False
chemical,gas_class,train,936,936,1,2,False
chemical,gas_class,train,937,937,1,2,False
chemical,gas_class,train,938,938,1,2,False
chemical,gas_class,train,939,939,1,2,False
chemical,gas_class,train,940,940,1,2,False
chemical,gas_class,train,941,941,1,2,False
chemical,gas_class,train,942,942,1,2,False
chemical,gas_class,train,943,943,0,2,False
chemical,gas_class,train,944,944,0,2,False
chemical,gas_class,train,945,945,0,2,False
chemical,gas_class,train,946,946,0,2,False
chemical,gas_class,train,947,947,0,2,False
chemical,gas_class,train,948,948,0,2,False
chemical,gas_class,train,949,949,0,2,False
chemical,gas_class,train,950,950,0,2,False
chemical,gas_class,train,951,951,0,2,False
chemical,gas_class,train,952,952,0,2,False
chemical,gas_class,train,953,953,0,2,False
chemical,gas_class,train,954,954,1,2,False
chemical,gas_class,train,955,955,1,2,False
chemical,gas_class,train,956,956,1,2,False
chemical,gas_class,train,957,957,1,2,False
chemical,gas_class,train,958,958,0,2,False
chemical,gas_class,train,959,959,2,2,False
chemical,gas_class,train,960,960,2,2,False
chemical,gas_class,train,961,961,2,2,False
chemical,gas_class,train,962,962,2,2,False
chemical,gas_class,train,963,963,2,2,False
chemical,gas_class,train,964,964,2,2,False
chemical,gas_class,train,965,965,2,2,False
chemical,gas_class,train,966,966,2,2,False
chemical,gas_class,train,967,967,2,2,False
chemical,gas_class,train,968,968,2,2,False
chemical,gas_class,train,969,969,2,2,False
chemical,gas_class,train,970,970,2,2,False
chemical,gas_class,train,971,971,2,2,False
chemical,gas_class,train,972,972,2,2,False
chemical,gas_class,train,973,973,2,2,False
chemical,gas_class,train,974,974,2,2,False
chemical,gas_class,train,975,975,2,2,False
chemical,gas_class,train,976,976,2,2,False
chemical,gas_class,train,977,977,2,2,False
chemical,gas_class,train,978,978,2,2,False
chemical,gas_class,train,979,979,2,2,False
chemical,gas_class,train,980,980,2,2,False
chemical,gas_class,train,981,981,2,2,False
chemical,gas_class,train,982,982,2,2,False
chemical,gas_class,train,983,983,2,2,False
chemical,gas_class,train,984,984,2,2,False
chemical,gas_class,train,985,985,2,2,False
chemical,gas_class,train,986,986,2,2,False
chemical,gas_class,train,987,987,2,2,False
chemical,gas_class,train,988,988,2,2,False
chemical,gas_class,train,989,989,2,2,False
chemical,gas_class,train,990,990,2,2,False
chemical,gas_class,train,991,991,2,2,False
chemical,gas_class,train,992,992,2,2,False
chemical,gas_class,train,993,993,2,2,False
chemical,gas_class,train,994,994,2,2,False
chemical,gas_class,train,995,995,2,2,False
chemical,gas_class,train,996,996,2,2,False
chemical,gas_class,train,997,997,2,2,False
chemical,gas_class,train,998,998,2,2,False
chemical,gas_class,train,999,999,2,2,False
chemical,gas_class,train,1000,1000,2,2,False
chemical,gas_class,train,1001,1001,2,2,False
chemical,gas_class,train,1002,1002,2,2,False
chemical,gas_class,train,1003,1003,2,2,False
chemical,gas_class,train,1004,1004,2,2,False
chemical,gas_class,train,1005,1005,2,2,False
chemical,gas_class,train,1006,1006,2,2,False
chemical,gas_class,train,1007,1007,2,2,False
chemical,gas_class,train,1008,1008,2,2,False
chemical,gas_class,train,1009,1009,2,2,False
chemical,gas_class,train,1010,1010,2,2,False
chemical,gas_class,train,1011,1011,2,2,False
chemical,gas_class,train,1012,1012,2,2,False
chemical,gas_class,train,1013,1013,2,2,False
chemical,gas_class,train,1014,1014,2,2,False
chemical,gas_class,train,1015,1015,2,2,False
chemical,gas_class,train,1016,1016,2,2,False
chemical,gas_class,train,1017,1017,2,2,False
chemical,gas_class,train,1018,1018,2,2,False
chemical,gas_class,train,1019,1019,2,2,False
chemical,gas_class,train,1020,1020,2,2,False
chemical,gas_class,train,1021,1021,2,2,False
chemical,gas_class,train,1022,1022,2,2,False
chemical,gas_class,train,1023,1023,2,2,False
chemical,gas_class,train,1024,1024,2,2,False
chemical,gas_class,train,1025,1025,2,2,False
chemical,gas_class,train,1026,1026,2,2,False
chemical,gas_class,train,1027,1027,2,2,False
chemical,gas_class,train,1028,1028,2,2,False
chemical,gas_class,train,1029,1029,2,2,False
chemical,gas_class,train,1030,1030,2,2,False
chemical,gas_class,train,1031,1031,2,2,False
chemical,gas_class,train,1032,1032,2,2,False
chemical,gas_class,train,1033,1033,2,2,False
chemical,gas_class,train,1034,1034,2,2,False
chemical,gas_class,train,1035,1035,2,2,False
chemical,gas_class,train,1036,1036,2,2,False
chemical,gas_class,train,1037,1037,2,2,False
chemical,gas_class,train,1038,1038,2,2,False
chemical,gas_class,train,1039,1039,2,2,False
chemical,gas_class,train,1040,1040,2,2,False
chemical,gas_class,train,1041,1041,2,2,False
chemical,gas_class,train,1042,1042,2,2,False
chemical,gas_class,train,1043,1043,2,2,False
chemical,gas_class,train,1044,1044,2,2,False
chemical,gas_class,train,1045,1045,2,2,False
chemical,gas_class,train,1046,1046,2,2,False
chemical,gas_class,train,1047,1047,2,2,False
