dataset,task,split,within_split_index,source_index,stable_cycle_index,class_value,batch_or_cycle,guard
hydraulic,cooler,train,560,1677,962,100,1677,False
hydraulic,cooler,train,561,1678,963,100,1678,False
hydraulic,cooler,train,562,1679,964,100,1679,False
hydraulic,cooler,train,563,1680,965,100,1680,False
hydraulic,cooler,train,564,1681,966,100,1681,False
hydraulic,cooler,train,565,1682,967,100,1682,False
hydraulic,cooler,train,566,1683,968,100,1683,False
hydraulic,cooler,train,567,1684,969,100,1684,False
hydraulic,cooler,train,568,1685,970,100,1685,False
hydraulic,cooler,train,569,1686,971,100,1686,False
hydraulic,cooler,train,570,1687,972,100,1687,False
hydraulic,cooler,train,571,1688,973,100,1688,False
hydraulic,cooler,train,572,1689,974,100,1689,False
hydraulic,cooler,train,573,1690,975,100,1690,False
hydraulic,cooler,train,574,1691,976,100,1691,False
hydraulic,cooler,train,575,1692,977,100,1692,False
hydraulic,cooler,train,576,1693,978,100,1693,False
hydraulic,cooler,train,577,1694,979,100,1694,False
hydraulic,cooler,train,578,1695,980,100,1695,False
hydraulic,cooler,train,579,1696,981,100,1696,False
hydraulic,cooler,train,580,1697,982,100,1697,False
hydraulic,cooler,train,581,1698,983,100,1698,False
hydraulic,cooler,train,582,1699,984,100,1699,False
hydraulic,cooler,train,583,1700,985,100,1700,False
hydraulic,cooler,train,584,1701,986,100,1701,False
hydraulic,cooler,train,585,1702,987,100,1702,False
hydraulic,cooler,train,586,1703,988,100,1703,False
hydraulic,cooler,train,587,1704,989,100,1704,False
hydraulic,cooler,train,588,1705,990,100,1705,False
hydraulic,cooler,train,589,1706,991,100,1706,False
hydraulic,cooler,train,590,1707,992,100,1707,False
hydraulic,cooler,train,591,1708,993,100,1708,False
hydraulic,cooler,train,592,1709,994,100,1709,False
hydraulic,cooler,train,593,1710,995,100,1710,False
hydraulic,cooler,train,594,1711,996,100,1711,False
hydraulic,cooler,train,595,1712,997,100,1712,False
hydraulic,cooler,train,596,1713,998,100,1713,False
hydraulic,cooler,train,597,1714,999,100,1714,False
hydraulic,cooler,train,598,1716,1000,100,1716,False
hydraulic,cooler,train,599,1717,1001,100,1717,False
hydraulic,cooler,train,600,1718,1002,100,1718,False
hydraulic,cooler,train,601,1719,1003,100,1719,False
hydraulic,cooler,train,602,1720,1004,100,1720,False
hydraulic,cooler,train,603,1721,1005,100,1721,False
hydraulic,cooler,train,604,1722,1006,100,1722,False
hydraulic,cooler,train,605,1723,1007,100,1723,False
hydraulic,cooler,train,606,1724,1008,100,1724,False
hydraulic,cooler,train,607,1725,1009,100,1725,False
hydraulic,cooler,train,608,1726,1010,100,1726,False
hydraulic,cooler,train,609,1727,1011,100,1727,False
hydraulic,cooler,train,610,1728,1012,100,1728,False
hydraulic,cooler,train,611,1729,1013,100,1729,False
hydraulic,cooler,train,612,1730,1014,100,1730,False
hydraulic,cooler,train,613,1731,1015,100,1731,False
hydraulic,cooler,train,614,1732,1016,100,1732,False
hydraulic,cooler,train,615,1733,1017,100,1733,False
hydraulic,cooler,train,616,1734,1018,100,1734,False
hydraulic,cooler,train,617,1735,1019,100,1735,False
hydraulic,cooler,train,618,1736,1020,100,1736,False
hydraulic,cooler,train,619,1737,1021,100,1737,False
hydraulic,cooler,train,620,1738,1022,100,1738,False
hydraulic,cooler,train,621,1739,1023,100,1739,False
hydraulic,cooler,train,622,1740,1024,100,1740,False
hydraulic,cooler,train,623,1741,1025,100,1741,False
hydraulic,cooler,train,624,1742,1026,100,1742,False
hydraulic,cooler,train,625,1743,1027,100,1743,False
hydraulic,cooler,train,626,1744,1028,100,1744,False
hydraulic,cooler,train,627,1745,1029,100,1745,False
hydraulic,cooler,train,628,1746,1030,100,1746,False
hydraulic,cooler,train,629,1747,1031,100,1747,False
hydraulic,cooler,train,630,1748,1032,100,1748,False
hydraulic,cooler,train,631,1749,1033,100,1749,False
hydraulic,cooler,train,632,1750,1034,100,1750,False
hydraulic,cooler,train,633,1751,1035,100,1751,False
hydraulic,cooler,train,634,1752,1036,100,1752,False
hydraulic,cooler,train,635,1753,1037,100,1753,False
hydraulic,cooler,train,636,1754,1038,100,1754,False
hydraulic,cooler,train,637,1755,1039,100,1755,False
hydraulic,cooler,train,638,1757,1040,100,1757,False
hydraulic,cooler,train,639,1758,1041,100,1758,False
hydraulic,cooler,train,640,1759,1042,100,1759,False
hydraulic,cooler,train,641,1760,1043,100,1760,False
hydraulic,cooler,train,642,1761,1044,100,1761,False
hydraulic,cooler,train,643,1762,1045,100,1762,False
hydraulic,cooler,train,644,1763,1046,100,1763,False
hydraulic,cooler,train,645,1764,1047,100,1764,False
hydraulic,cooler,train,646,1765,1048,100,1765,False
hydraulic,cooler,train,647,1766,1049,100,1766,False
hydraulic,cooler,train,648,1767,1050,100,1767,False
hydraulic,cooler,train,649,1768,1051,100,1768,False
hydraulic,cooler,train,650,1769,1052,100,1769,False
hydraulic,cooler,train,651,1770,1053,100,1770,False
hydraulic,cooler,train,652,1771,1054,100,1771,False
hydraulic,cooler,train,653,1772,1055,100,1772,False
hydraulic,cooler,train,654,1773,1056,100,1773,False
hydraulic,cooler,train,655,1774,1057,100,1774,False
hydraulic,cooler,train,656,1775,1058,100,1775,False
hydraulic,cooler,train,657,1776,1059,100,1776,False
hydraulic,cooler,train,658,1777,1060,100,1777,False
hydraulic,cooler,train,659,1778,1061,100,1778,False
hydraulic,cooler,train,660,1779,1062,100,1779,False
hydraulic,cooler,train,661,1780,1063,100,1780,False
hydraulic,cooler,train,662,1781,1064,100,1781,False
hydraulic,cooler,train,663,1782,1065,100,1782,False
hydraulic,cooler,train,664,1783,1066,100,1783,False
hydraulic,cooler,train,665,1784,1067,100,1784,False
hydraulic,cooler,train,666,1785,1068,100,1785,False
hydraulic,cooler,train,667,1786,1069,100,1786,False
hydraulic,cooler,train,668,1787,1070,100,1787,False
hydraulic,cooler,train,669,1788,1071,100,1788,False
hydraulic,cooler,train,670,1789,1072,100,1789,False
hydraulic,cooler,train,671,1790,1073,100,1790,False
hydraulic,cooler,train,672,1791,1074,100,1791,False
hydraulic,cooler,train,673,1792,1075,100,1792,False
hydraulic,cooler,train,674,1793,1076,100,1793,False
hydraulic,cooler,train,675,1794,1077,100,1794,False
hydraulic,cooler,train,676,1795,1078,100,1795,False
hydraulic,cooler,train,677,1796,1079,100,1796,False
hydraulic,cooler,train,678,1808,1080,100,1808,False
hydraulic,cooler,train,679,1809,1081,100,1809,False
hydraulic,cooler,train,680,1810,1082,100,1810,False
hydraulic,cooler,train,681,1811,1083,100,1811,False
hydraulic,cooler,train,682,1812,1084,100,1812,False
hydraulic,cooler,train,683,1813,1085,100,1813,False
hydraulic,cooler,train,684,1814,1086,100,1814,False
hydraulic,cooler,train,685,1815,1087,100,1815,False
hydraulic,cooler,train,686,1816,1088,100,1816,False
hydraulic,cooler,train,687,1817,1089,100,1817,False
hydraulic,cooler,train,688,1818,1090,100,1818,False
hydraulic,cooler,train,689,1819,1091,100,1819,False
hydraulic,cooler,train,690,1820,1092,100,1820,False
hydraulic,cooler,train,691,1821,1093,100,1821,False
hydraulic,cooler,train,692,1822,1094,100,1822,False
hydraulic,cooler,train,693,1823,1095,100,1823,False
hydraulic,cooler,train,694,1824,1096,100,1824,False
hydraulic,cooler,train,695,1825,1097,100,1825,False
hydraulic,cooler,train,696,1826,1098,100,1826,False
hydraulic,cooler,train,697,1827,1099,100,1827,False
hydraulic,cooler,train,698,1828,1100,100,1828,False
hydraulic,cooler,train,699,1829,1101,100,1829,False
hydraulic,cooler,train,700,1830,1102,100,1830,False
hydraulic,cooler,train,701,1831,1103,100,1831,False
hydraulic,cooler,train,702,1832,1104,100,1832,False
hydraulic,cooler,train,703,1833,1105,100,1833,False
hydraulic,cooler,train,704,1834,1106,100,1834,False
hydraulic,cooler,train,705,1835,1107,100,1835,False
hydraulic,cooler,train,706,1836,1108,100,1836,False
hydraulic,cooler,train,707,1837,1109,100,1837,False
hydraulic,cooler,train,708,1838,1110,100,1838,False
hydraulic,cooler,train,709,1839,1111,100,1839,False
hydraulic,cooler,train,710,1840,1112,100,1840,False
hydraulic,cooler,train,711,1841,1113,100,1841,False
hydraulic,cooler,train,712,1842,1114,100,1842,False
hydraulic,cooler,train,713,1843,1115,100,1843,False
hydraulic,cooler,train,714,1844,1116,100,1844,False
hydraulic,cooler,train,715,1845,1117,100,1845,False
hydraulic,cooler,train,716,1846,1118,100,1846,False
hydraulic,cooler,train,717,1847,1119,100,1847,False
hydraulic,cooler,train,718,1849,1120,100,1849,False
hydraulic,cooler,train,719,1850,1121,100,1850,False
hydraulic,cooler,train,720,1851,1122,100,1851,False
hydraulic,cooler,train,721,1852,1123,100,1852,False
hydraulic,cooler,train,722,1853,1124,100,1853,False
hydraulic,cooler,train,723,1854,1125,100,1854,False
hydraulic,cooler,train,724,1855,1126,100,1855,False
hydraulic,cooler,train,725,1856,1127,100,1856,False
hydraulic,cooler,train,726,1857,1128,100,1857,False
hydraulic,cooler,train,727,1858,1129,100,1858,False
hydraulic,cooler,train,728,1859,1130,100,1859,False
hydraulic,cooler,train,729,1860,1131,100,1860,False
hydraulic,cooler,train,730,1861,1132,100,1861,False
hydraulic,cooler,train,731,1862,1133,100,1862,False
hydraulic,cooler,train,732,1863,1134,100,1863,False
hydraulic,cooler,train,733,1864,1135,100,1864,False
hydraulic,cooler,train,734,1865,1136,100,1865,False
hydraulic,cooler,train,735,1866,1137,100,1866,False
hydraulic,cooler,train,736,1867,1138,100,1867,False
hydraulic,cooler,train,737,1868,1139,100,1868,False
hydraulic,cooler,train,738,1869,1140,100,1869,False
hydraulic,cooler,train,739,1870,1141,100,1870,False
hydraulic,cooler,train,740,1871,1142,100,1871,False
hydraulic,cooler,train,741,1872,1143,100,1872,False
hydraulic,cooler,train,742,1873,1144,100,1873,False
hydraulic,cooler,train,743,1874,1145,100,1874,False
hydraulic,cooler,train,744,1875,1146,100,1875,False
hydraulic,cooler,train,745,1876,1147,100,1876,False
hydraulic,cooler,train,746,1877,1148,100,1877,False
hydraulic,cooler,train,747,1878,1149,100,1878,False
hydraulic,cooler,train,748,1879,1150,100,1879,False
hydraulic,cooler,train,749,1880,1151,100,1880,False
hydraulic,cooler,train,750,1881,1152,100,1881,False
hydraulic,cooler,train,751,1882,1153,100,1882,False
hydraulic,cooler,train,752,1883,1154,100,1883,False
hydraulic,cooler,train,753,1884,1155,100,1884,False
hydraulic,cooler,train,754,1885,1156,100,1885,False
hydraulic,cooler,train,755,1886,1157,100,1886,False
hydraulic,cooler,train,756,1887,1158,100,1887,False
hydraulic,cooler,train,757,1888,1159,100,1888,False
hydraulic,cooler,train,758,1890,1160,100,1890,False
hydraulic,cooler,train,759,1891,1161,100,1891,False
hydraulic,cooler,train,760,1892,1162,100,1892,False
hydraulic,cooler,train,761,1893,1163,100,1893,False
hydraulic,cooler,train,762,1894,1164,100,1894,False
hydraulic,cooler,train,763,1895,1165,100,1895,False
hydraulic,cooler,train,764,1896,1166,100,1896,False
hydraulic,cooler,train,765,1897,1167,100,1897,False
hydraulic,cooler,train,766,1898,1168,100,1898,False
hydraulic,cooler,train,767,1899,1169,100,1899,False
hydraulic,cooler,train,768,1900,1170,100,1900,False
hydraulic,cooler,train,769,1901,1171,100,1901,False
hydraulic,cooler,train,770,1902,1172,100,1902,False
hydraulic,cooler,train,771,1903,1173,100,1903,False
hydraulic,cooler,train,772,1904,1174,100,1904,False
hydraulic,cooler,train,773,1905,1175,100,1905,False
hydraulic,cooler,train,774,1906,1176,100,1906,False
hydraulic,cooler,train,775,1907,1177,100,1907,False
hydraulic,cooler,train,776,1908,1178,100,1908,False
hydraulic,cooler,train,777,1909,1179,100,1909,False
hydraulic,cooler,train,778,1910,1180,100,1910,False
hydraulic,cooler,train,779,1911,1181,100,1911,False
hydraulic,cooler,train,780,1912,1182,100,1912,False
hydraulic,cooler,train,781,1913,1183,100,1913,False
hydraulic,cooler,train,782,1914,1184,100,1914,False
hydraulic,cooler,train,783,1915,1185,100,1915,False
hydraulic,cooler,train,784,1916,1186,100,1916,False
hydraulic,cooler,train,785,1917,1187,100,1917,False
hydraulic,cooler,train,786,1918,1188,100,1918,False
hydraulic,cooler,train,787,1919,1189,100,1919,False
hydraulic,cooler,train,788,1920,1190,100,1920,False
hydraulic,cooler,train,789,1921,1191,100,1921,False
hydraulic,cooler,train,790,1922,1192,100,1922,False
hydraulic,cooler,train,791,1923,1193,100,1923,False
hydraulic,cooler,train,792,1924,1194,100,1924,False
hydraulic,cooler,train,793,1925,1195,100,1925,False
hydraulic,cooler,train,794,1926,1196,100,1926,False
hydraulic,cooler,train,795,1927,1197,100,1927,False
hydraulic,cooler,train,796,1928,1198,100,1928,False
hydraulic,cooler,train,797,1929,1199,100,1929,False
hydraulic,cooler,train,798,1941,1200,100,1941,False
hydraulic,cooler,train,799,1942,1201,100,1942,False
hydraulic,cooler,train,800,1943,1202,100,1943,False
hydraulic,cooler,train,801,1944,1203,100,1944,False
hydraulic,cooler,train,802,1945,1204,100,1945,False
hydraulic,cooler,train,803,1946,1205,100,1946,False
hydraulic,cooler,train,804,1947,1206,100,1947,False
hydraulic,cooler,train,805,1948,1207,100,1948,False
hydraulic,cooler,train,806,1949,1208,100,1949,False
hydraulic,cooler,train,807,1950,1209,100,1950,False
hydraulic,cooler,train,808,1951,1210,100,1951,False
hydraulic,cooler,train,809,1952,1211,100,1952,False
hydraulic,cooler,train,810,1953,1212,100,1953,False
hydraulic,cooler,train,811,1954,1213,100,1954,False
hydraulic,cooler,train,812,1955,1214,100,1955,False
hydraulic,cooler,train,813,1956,1215,100,1956,False
hydraulic,cooler,train,814,1957,1216,100,1957,False
hydraulic,cooler,train,815,1958,1217,100,1958,False
hydraulic,cooler,train,816,1959,1218,100,1959,False
hydraulic,cooler,train,817,1960,1219,100,1960,False
hydraulic,cooler,train,818,1961,1220,100,1961,False
hydraulic,cooler,train,819,1962,1221,100,1962,False
hydraulic,cooler,train,820,1963,1222,100,1963,False
hydraulic,cooler,train,821,1964,1223,100,1964,False
hydraulic,cooler,train,822,1965,1224,100,1965,False
hydraulic,cooler,train,823,1966,1225,100,1966,False
hydraulic,cooler,train,824,1967,1226,100,1967,False
hydraulic,cooler,train,825,1968,1227,100,1968,False
hydraulic,cooler,train,826,1969,1228,100,1969,False
hydraulic,cooler,train,827,1970,1229,100,1970,False
hydraulic,cooler,train,828,1971,1230,100,1971,False
hydraulic,cooler,train,829,1972,1231,100,1972,False
hydraulic,cooler,train,830,1973,1232,100,1973,False
hydraulic,cooler,train,831,1974,1233,100,1974,False
hydraulic,cooler,train,832,1975,1234,100,1975,False
hydraulic,cooler,train,833,1976,1235,100,1976,False
hydraulic,cooler,train,834,1977,1236,100,1977,False
hydraulic,cooler,train,835,1978,1237,100,1978,False
hydraulic,cooler,train,836,1979,1238,100,1979,False
hydraulic,cooler,train,837,1980,1239,100,1980,False
hydraulic,cooler,train,838,1982,1240,100,1982,False
hydraulic,cooler,train,839,1983,1241,100,1983,False
hydraulic,cooler,train,840,1984,1242,100,1984,False
hydraulic,cooler,train,841,1985,1243,100,1985,False
hydraulic,cooler,selection,0,522,284,3,522,False
hydraulic,cooler,selection,1,523,285,3,523,False
hydraulic,cooler,selection,2,524,286,3,524,False
hydraulic,cooler,selection,3,525,287,3,525,False
hydraulic,cooler,selection,4,526,288,3,526,False
hydraulic,cooler,selection,5,527,289,3,527,False
hydraulic,cooler,selection,6,528,290,3,528,False
hydraulic,cooler,selection,7,529,291,3,529,False
hydraulic,cooler,selection,8,530,292,3,530,False
hydraulic,cooler,selection,9,531,293,3,531,False
hydraulic,cooler,selection,10,532,294,3,532,False
hydraulic,cooler,selection,11,533,295,3,533,False
hydraulic,cooler,selection,12,534,296,3,534,False
hydraulic,cooler,selection,13,535,297,3,535,False
hydraulic,cooler,selection,14,536,298,3,536,False
hydraulic,cooler,selection,15,537,299,3,537,False
hydraulic,cooler,selection,16,538,300,3,538,False
hydraulic,cooler,selection,17,539,301,3,539,False
hydraulic,cooler,selection,18,540,302,3,540,False
hydraulic,cooler,selection,19,541,303,3,541,False
hydraulic,cooler,selection,20,542,304,3,542,False
hydraulic,cooler,selection,21,543,305,3,543,False
hydraulic,cooler,selection,22,544,306,3,544,False
hydraulic,cooler,selection,23,545,307,3,545,False
hydraulic,cooler,selection,24,546,308,3,546,False
hydraulic,cooler,selection,25,547,309,3,547,False
hydraulic,cooler,selection,26,548,310,3,548,False
hydraulic,cooler,selection,27,549,311,3,549,False
hydraulic,cooler,selection,28,550,312,3,550,False
hydraulic,cooler,selection,29,551,313,3,551,False
hydraulic,cooler,selection,30,552,314,3,552,False
hydraulic,cooler,selection,31,553,315,3,553,False
hydraulic,cooler,selection,32,554,316,3,554,False
hydraulic,cooler,selection,33,555,317,3,555,False
hydraulic,cooler,selection,34,556,318,3,556,False
hydraulic,cooler,selection,35,557,319,3,557,False
hydraulic,cooler,selection,36,559,320,3,559,False
hydraulic,cooler,selection,37,560,321,3,560,False
hydraulic,cooler,selection,38,561,322,3,561,False
hydraulic,cooler,selection,39,562,323,3,562,False
hydraulic,cooler,selection,40,563,324,3,563,False
hydraulic,cooler,selection,41,564,325,3,564,False
hydraulic,cooler,selection,42,565,326,3,565,False
hydraulic,cooler,selection,43,566,327,3,566,False
hydraulic,cooler,selection,44,567,328,3,567,False
hydraulic,cooler,selection,45,568,329,3,568,False
hydraulic,cooler,selection,46,569,330,3,569,False
hydraulic,cooler,selection,47,570,331,3,570,False
hydraulic,cooler,selection,48,571,332,3,571,False
hydraulic,cooler,selection,49,572,333,3,572,False
hydraulic,cooler,selection,50,573,334,3,573,False
hydraulic,cooler,selection,51,574,335,3,574,False
hydraulic,cooler,selection,52,575,336,3,575,False
hydraulic,cooler,selection,53,576,337,3,576,False
hydraulic,cooler,selection,54,577,338,3,577,False
hydraulic,cooler,selection,55,578,339,3,578,False
hydraulic,cooler,selection,56,579,340,3,579,False
hydraulic,cooler,selection,57,580,341,3,580,False
hydraulic,cooler,selection,58,581,342,3,581,False
hydraulic,cooler,selection,59,582,343,3,582,False
hydraulic,cooler,selection,60,583,344,3,583,False
hydraulic,cooler,selection,61,584,345,3,584,False
hydraulic,cooler,selection,62,585,346,3,585,False
hydraulic,cooler,selection,63,586,347,3,586,False
hydraulic,cooler,selection,64,587,348,3,587,False
hydraulic,cooler,selection,65,588,349,3,588,False
hydraulic,cooler,selection,66,589,350,3,589,False
hydraulic,cooler,selection,67,590,351,3,590,False
hydraulic,cooler,selection,68,591,352,3,591,False
