test_index,source_index,batch,class_value,affected,mask_group_1,mask_group_2,mask_group_3,mask_group_4,group_1_delta_mean,group_1_delta_l2
492,10038,9,2,False,1,1,0,0,0.0,0.0
493,10039,9,2,True,0,1,0,0,0.0,0.0
494,10040,9,2,True,1,0,1,1,0.31647617,17.320625
495,10041,9,2,True,1,1,0,1,-0.2878673,19.43753
496,10042,9,2,False,1,1,1,1,0.0,0.0
497,10043,9,2,False,0,1,1,0,0.0,0.0
498,10044,9,2,False,1,0,1,1,0.0,0.0
499,10045,9,2,False,0,1,1,1,0.0,0.0
500,10046,9,2,True,1,1,1,1,0.07408467,16.28342
501,10047,9,2,True,1,0,0,1,0.6428876,16.000109
502,10048,9,2,False,1,1,1,1,0.0,0.0
503,10049,9,2,False,1,1,1,0,0.0,0.0
504,10050,9,2,True,0,1,1,1,0.0,0.0
505,10051,9,2,False,1,0,1,1,0.0,0.0
506,10052,9,2,False,1,1,1,1,0.0,0.0
507,10053,9,2,True,0,1,1,1,0.0,0.0
508,10054,9,2,True,1,1,1,1,0.41198748,16.614927
509,10055,9,2,False,1,1,1,1,0.0,0.0
510,10056,9,2,True,1,1,0,0,0.61948943,19.236412
511,10057,9,2,True,1,1,0,1,-0.054380357,14.425895
512,10058,9,2,False,1,1,1,1,0.0,0.0
513,10059,9,2,False,0,1,1,1,0.0,0.0
514,10060,9,2,True,1,1,0,1,0.49873352,13.888962
515,10061,9,2,False,1,1,1,1,0.0,0.0
516,10062,9,2,False,0,1,1,1,0.0,0.0
517,10063,9,2,False,0,0,1,1,0.0,0.0
518,10064,9,2,False,1,1,1,1,0.0,0.0
519,10065,9,2,True,1,1,1,1,-0.2886696,15.369017
520,10066,9,2,False,1,1,1,1,0.0,0.0
521,10067,9,2,True,1,1,1,1,0.49062264,13.349322
522,10068,9,2,True,1,1,1,0,0.031713054,14.8917675
523,10069,9,2,False,1,0,0,0,0.0,0.0
524,10070,9,2,True,0,1,1,0,0.0,0.0
525,10071,9,2,False,1,1,1,0,0.0,0.0
526,10072,9,2,False,1,1,1,1,0.0,0.0
527,10073,9,2,False,1,1,1,0,0.0,0.0
528,10074,9,2,False,1,1,1,1,0.0,0.0
529,10075,9,2,False,0,1,1,1,0.0,0.0
530,10076,9,2,True,1,0,1,0,0.14126015,19.155775
531,10077,9,2,True,1,0,1,1,0.46470085,15.9410925
532,10078,9,2,True,1,0,1,1,0.35409907,15.547566
533,10079,9,2,True,0,0,1,0,0.0,0.0
534,10080,9,2,False,0,1,1,1,0.0,0.0
535,10081,9,2,True,0,1,1,1,0.0,0.0
536,10082,9,2,False,1,1,1,1,0.0,0.0
537,10083,9,2,False,0,1,1,1,0.0,0.0
538,10084,9,2,False,1,1,1,1,0.0,0.0
539,10085,9,2,True,1,1,1,1,0.13551289,14.086823
540,10086,9,2,False,0,1,0,1,0.0,0.0
541,10087,9,2,False,1,0,1,1,0.0,0.0
542,10088,9,2,False,0,1,1,1,0.0,0.0
543,10089,9,2,True,1,1,1,1,-0.67924154,16.840084
544,10090,9,2,False,1,1,1,1,0.0,0.0
545,10091,9,2,False,1,0,1,1,0.0,0.0
546,10092,9,2,False,1,0,0,1,0.0,0.0
547,10093,9,2,False,1,1,1,1,0.0,0.0
548,10094,9,2,False,1,1,1,0,0.0,0.0
549,10095,9,2,False,1,0,1,1,0.0,0.0
550,10096,9,2,False,1,1,1,1,0.0,0.0
551,10097,9,2,True,1,1,1,1,-0.41905499,17.646896
552,10098,9,2,False,0,1,1,0,0.0,0.0
553,10099,9,2,False,0,1,1,0,0.0,0.0
554,10100,9,2,False,1,0,0,1,0.0,0.0
555,10101,9,2,False,1,1,1,1,0.0,0.0
556,10102,9,2,True,1,1,0,1,0.26875162,16.568813
557,10103,9,2,True,0,1,1,1,0.0,0.0
558,10104,9,2,False,0,0,1,1,0.0,0.0
559,10105,9,2,True,1,1,1,1,0.34541258,18.33141
560,10106,9,2,True,1,0,0,1,-0.76828957,18.962461
561,10107,9,2,False,0,1,0,1,0.0,0.0
562,10108,9,2,True,1,1,1,1,-0.5443437,16.460892
563,10109,9,2,False,1,1,1,1,0.0,0.0
564,10110,9,3,True,1,0,1,1,0.11113168,19.610092
565,10111,9,3,False,1,1,1,0,0.0,0.0
566,10112,9,3,False,1,1,1,1,0.0,0.0
567,10113,9,3,False,0,1,1,1,0.0,0.0
568,10114,9,3,False,1,1,1,1,0.0,0.0
569,10115,9,3,True,1,0,1,1,0.06331223,15.258319
570,10116,9,3,True,1,1,1,1,0.60551506,17.945398
571,10117,9,3,False,1,1,1,1,0.0,0.0
572,10118,9,3,True,1,0,1,0,0.07811922,18.72478
573,10119,9,3,True,1,1,1,0,-0.05099228,18.134813
574,10120,9,3,False,1,0,0,0,0.0,0.0
575,10121,9,3,True,1,1,0,1,-0.88681835,18.084007
576,10122,9,3,False,1,1,0,0,0.0,0.0
577,10123,9,3,False,1,1,0,1,0.0,0.0
578,10124,9,3,False,1,1,1,1,0.0,0.0
579,10125,9,3,True,1,0,1,1,-0.12037447,15.458789
580,10126,9,3,False,1,1,0,1,0.0,0.0
581,10127,9,3,False,1,1,0,1,0.0,0.0
582,10128,9,3,False,1,0,0,1,0.0,0.0
583,10129,9,3,True,1,0,1,1,0.9904526,18.199696
584,10130,9,3,False,0,1,1,0,0.0,0.0
585,10131,9,3,True,1,1,0,0,1.2719417,17.353317
586,10132,9,3,True,1,0,1,1,0.41075498,20.038662
587,10133,9,3,True,1,1,1,1,0.33345145,17.802996
588,10134,9,3,False,1,1,1,1,0.0,0.0
589,10135,9,3,True,0,1,1,1,0.0,0.0
590,10136,9,3,False,1,1,1,1,0.0,0.0
591,10137,9,3,False,1,1,0,1,0.0,0.0
592,10138,9,3,False,0,0,1,0,0.0,0.0
593,10139,9,3,False,0,1,1,1,0.0,0.0
594,10140,9,3,False,1,1,1,1,0.0,0.0
595,10141,9,3,True,1,1,1,0,0.7043257,18.502409
596,10142,9,3,False,1,1,1,1,0.0,0.0
597,10143,9,3,True,1,1,0,1,0.051684916,15.026375
598,10144,9,3,False,1,1,1,0,0.0,0.0
599,10145,9,3,False,0,1,1,0,0.0,0.0
600,10146,9,3,False,1,1,0,1,0.0,0.0
601,10147,9,3,False,1,0,1,1,0.0,0.0
602,10148,9,3,True,1,1,1,1,-0.33691323,16.383013
603,10149,9,3,False,1,1,1,1,0.0,0.0
604,10150,9,3,True,1,0,0,1,0.10334933,15.596327
605,10151,9,3,False,1,1,1,1,0.0,0.0
606,10152,9,3,False,1,1,1,1,0.0,0.0
607,10153,9,3,True,1,1,1,0,0.40103853,17.01538
608,10154,9,3,False,1,1,1,1,0.0,0.0
609,10155,9,3,True,1,1,1,1,-0.19653389,16.186031
610,10156,9,3,False,1,1,1,1,0.0,0.0
611,10157,9,3,True,1,1,1,1,-0.28102902,17.414993
612,10158,9,3,False,1,1,1,0,0.0,0.0
613,10159,9,3,True,1,0,0,1,0.19566567,16.912357
614,10160,9,4,False,0,1,1,1,0.0,0.0
615,10161,9,4,True,1,1,0,1,1.2259903,18.589912
616,10162,9,4,False,1,1,1,1,0.0,0.0
617,10163,9,4,False,1,1,1,1,0.0,0.0
618,10164,9,4,False,1,1,1,1,0.0,0.0
619,10165,9,4,False,1,1,1,1,0.0,0.0
620,10166,9,4,False,1,1,1,1,0.0,0.0
621,10167,9,4,True,1,0,1,1,-0.7345095,16.86177
622,10168,9,4,False,1,1,0,1,0.0,0.0
623,10169,9,4,False,1,1,1,1,0.0,0.0
624,10170,9,4,False,0,0,0,1,0.0,0.0
625,10171,9,4,True,1,1,1,1,-0.18963891,15.42756
626,10172,9,4,False,1,1,1,1,0.0,0.0
627,10173,9,4,False,1,1,1,1,0.0,0.0
628,10174,9,4,True,1,1,1,0,0.17783529,11.373641
629,10175,9,4,True,1,1,1,0,-0.8551996,16.889425
630,10176,9,4,True,1,0,1,0,0.012682915,20.261799
631,10177,9,4,False,1,1,1,1,0.0,0.0
632,10178,9,4,False,0,0,1,0,0.0,0.0
633,10179,9,4,False,1,0,1,1,0.0,0.0
634,10180,9,4,False,0,1,1,1,0.0,0.0
635,10181,9,4,False,0,1,0,1,0.0,0.0
636,10182,9,4,True,1,1,1,1,0.17597896,17.469746
637,10183,9,4,False,1,1,0,1,0.0,0.0
638,10184,9,4,True,1,1,1,1,-0.0904268,19.762106
639,10185,9,4,False,1,1,1,1,0.0,0.0
640,10186,9,4,True,1,1,0,1,-0.25419176,14.561054
641,10187,9,4,True,1,1,1,1,0.7965707,17.692066
642,10188,9,4,False,1,0,1,1,0.0,0.0
643,10189,9,4,False,1,1,0,1,0.0,0.0
644,10190,9,4,False,1,1,1,1,0.0,0.0
645,10191,9,4,False,1,1,1,1,0.0,0.0
646,10192,9,4,False,1,1,1,0,0.0,0.0
647,10193,9,4,False,1,1,1,1,0.0,0.0
648,10194,9,4,False,1,1,0,1,0.0,0.0
649,10195,9,4,True,1,1,1,1,0.19407466,13.698057
650,10196,9,4,True,1,1,0,1,0.762557,19.623268
651,10197,9,4,True,1,1,1,1,-0.36743227,16.14139
652,10198,9,4,False,1,1,1,1,0.0,0.0
653,10199,9,4,False,1,1,0,1,0.0,0.0
654,10200,9,4,True,1,1,1,1,-0.7679442,19.083979
655,10201,9,4,True,1,1,1,1,0.034227908,16.804743
656,10202,9,4,False,1,1,0,1,0.0,0.0
657,10203,9,4,False,1,1,1,1,0.0,0.0
658,10204,9,4,True,0,1,0,0,0.0,0.0
659,10205,9,4,True,1,1,1,1,0.11881384,17.633305
660,10206,9,4,False,1,0,0,1,0.0,0.0
661,10207,9,4,False,1,0,1,1,0.0,0.0
662,10208,9,4,False,1,1,1,1,0.0,0.0
663,10209,9,4,True,1,1,1,1,0.11510709,12.7162695
664,10210,9,5,True,1,1,1,1,-0.10410014,16.043577
665,10211,9,5,True,1,0,1,1,0.402829,18.08811
666,10212,9,5,False,1,1,1,0,0.0,0.0
667,10213,9,5,True,1,1,1,0,-0.3434109,18.310879
668,10214,9,5,False,1,1,1,1,0.0,0.0
669,10215,9,5,False,1,1,0,1,0.0,0.0
670,10216,9,5,True,1,1,1,1,0.079059675,15.61401
671,10217,9,5,False,1,1,0,1,0.0,0.0
672,10218,9,5,False,0,1,1,1,0.0,0.0
673,10219,9,5,True,1,1,1,0,0.21920437,15.261354
674,10220,9,5,False,1,0,1,1,0.0,0.0
675,10221,9,5,False,1,1,1,0,0.0,0.0
676,10222,9,5,True,1,1,0,1,0.44816852,14.4745245
677,10223,9,5,True,1,1,1,0,-0.291452,15.566002
678,10224,9,5,False,1,0,1,1,0.0,0.0
679,10225,9,5,False,1,1,0,0,0.0,0.0
680,10226,9,5,True,1,1,1,1,0.16145141,14.457247
681,10227,9,5,True,1,1,1,1,-0.15907604,15.183755
682,10228,9,5,False,0,1,1,1,0.0,0.0
683,10229,9,5,True,1,1,0,0,-0.66711885,17.100138
684,10230,9,5,False,1,1,0,1,0.0,0.0
685,10231,9,5,False,1,0,1,1,0.0,0.0
686,10232,9,5,False,1,1,0,1,0.0,0.0
687,10233,9,5,True,1,0,1,1,-0.098714784,18.644663
688,10234,9,5,False,1,1,1,0,0.0,0.0
689,10235,9,5,False,0,1,1,1,0.0,0.0
690,10236,9,5,False,1,1,1,0,0.0,0.0
691,10237,9,5,True,1,1,1,1,0.060579374,18.039434
692,10238,9,5,False,1,1,1,1,0.0,0.0
693,10239,9,5,False,1,1,1,1,0.0,0.0
694,10240,9,5,True,1,1,1,1,0.30596048,16.287153
695,10241,9,5,False,1,1,1,0,0.0,0.0
696,10242,9,5,True,1,1,1,1,0.056141913,16.92728
697,10243,9,5,False,0,1,1,1,0.0,0.0
698,10244,9,5,False,1,1,1,1,0.0,0.0
699,10245,9,5,False,1,1,0,0,0.0,0.0
700,10246,9,5,False,1,1,1,1,0.0,0.0
701,10247,9,5,False,0,1,0,0,0.0,0.0
702,10248,9,5,True,0,1,1,1,0.0,0.0
703,10249,9,5,True,1,1,1,1,-0.42688474,14.298431
704,10250,9,5,True,1,1,0,1,-0.41695395,17.288525
705,10251,9,5,False,1,0,1,1,0.0,0.0
706,10252,9,5,False,1,0,1,1,0.0,0.0
707,10253,9,5,False,1,1,1,1,0.0,0.0
708,10254,9,5,False,1,1,1,0,0.0,0.0
709,10255,9,5,False,1,0,1,1,0.0,0.0
710,10256,9,5,False,1,0,1,1,0.0,0.0
711,10257,9,5,True,1,1,1,1,-0.7594847,14.262097
712,10258,9,5,True,1,1,1,1,0.029561043,19.269442
713,10259,9,5,False,1,0,1,0,0.0,0.0
714,10260,9,5,False,1,1,1,1,0.0,0.0
715,10261,9,5,False,1,1,1,1,0.0,0.0
716,10262,9,5,False,0,0,1,1,0.0,0.0
717,10263,9,5,True,1,1,1,1,-0.12590623,16.379084
718,10264,9,5,False,1,1,1,1,0.0,0.0
719,10265,9,5,False,0,1,1,1,0.0,0.0
720,10266,9,5,True,1,1,1,1,-0.287999,17.159578
721,10267,9,5,True,0,0,0,1,0.0,0.0
722,10268,9,5,True,1,0,1,0,-0.027221158,13.872417
723,10269,9,5,True,1,0,1,1,0.19812936,14.942373
724,10270,9,5,True,1,0,0,1,0.1456919,16.136412
725,10271,9,5,True,0,1,0,1,0.0,0.0
726,10272,9,5,False,1,1,1,1,0.0,0.0
727,10273,9,5,False,1,1,1,1,0.0,0.0
728,10274,9,5,True,1,1,0,1,-0.9079914,19.960255
729,10275,9,5,True,1,1,1,0,0.3733903,17.196821
730,10276,9,5,True,1,1,1,1,-0.6120939,17.154814
731,10277,9,5,False,1,0,1,1,0.0,0.0
732,10278,9,5,True,1,1,1,1,-0.2511435,20.794329
733,10279,9,5,False,0,1,0,0,0.0,0.0
734,10280,9,5,False,0,1,1,1,0.0,0.0
735,10281,9,5,False,1,1,1,1,0.0,0.0
736,10282,9,5,True,1,1,1,1,-0.19704258,13.647648
737,10283,9,5,False,1,1,1,1,0.0,0.0
738,10284,9,5,True,1,1,1,1,0.13127628,18.708355
739,10285,9,5,False,1,1,0,0,0.0,0.0
740,10286,9,5,False,1,1,1,1,0.0,0.0
741,10287,9,5,False,1,1,1,1,0.0,0.0
742,10288,9,5,False,1,1,1,0,0.0,0.0
743,10289,9,5,True,0,1,1,0,0.0,0.0
744,10290,9,5,False,1,1,1,1,0.0,0.0
745,10291,9,5,False,1,1,1,0,0.0,0.0
746,10292,9,5,False,1,1,1,1,0.0,0.0
747,10293,9,5,True,1,1,1,0,-0.5399869,18.698584
748,10294,9,5,True,1,0,1,1,-0.01898539,15.270011
749,10295,9,5,True,1,1,1,0,0.217397,15.21618
750,10296,9,5,False,1,0,1,1,0.0,0.0
751,10297,9,5,True,0,1,1,1,0.0,0.0
752,10298,9,5,False,1,1,0,1,0.0,0.0
753,10299,9,5,False,1,0,1,1,0.0,0.0
754,10300,9,5,False,1,1,1,1,0.0,0.0
755,10301,9,5,True,1,1,1,1,0.3802096,12.557298
756,10302,9,5,True,1,1,1,1,-0.14012492,15.990476
757,10303,9,5,False,1,0,1,1,0.0,0.0
758,10304,9,5,False,1,1,0,1,0.0,0.0
759,10305,9,5,False,1,0,1,0,0.0,0.0
760,10306,9,5,False,1,1,1,1,0.0,0.0
761,10307,9,5,False,1,0,1,1,0.0,0.0
762,10308,9,5,False,0,1,1,1,0.0,0.0
763,10309,9,5,False,1,0,1,1,0.0,0.0
764,10310,10,3,True,1,0,1,0,0.7389269,19.49593
765,10311,10,2,False,0,1,1,1,0.0,0.0
766,10312,10,3,False,0,1,1,0,0.0,0.0
767,10313,10,2,True,1,1,1,1,0.68223655,15.152754
768,10314,10,3,True,1,1,1,1,0.3903867,17.084377
769,10315,10,2,True,1,1,1,1,-0.09670609,18.694004
770,10316,10,3,False,1,1,1,0,0.0,0.0
771,10317,10,2,False,1,1,1,1,0.0,0.0
772,10318,10,3,True,0,1,1,1,0.0,0.0
773,10319,10,2,False,0,1,0,1,0.0,0.0
774,10320,10,3,False,1,1,1,1,0.0,0.0
775,10321,10,2,False,0,1,1,0,0.0,0.0
776,10322,10,3,False,0,1,1,0,0.0,0.0
777,10323,10,2,False,1,1,1,1,0.0,0.0
778,10324,10,3,False,1,1,1,1,0.0,0.0
779,10325,10,2,False,1,0,0,0,0.0,0.0
780,10326,10,3,True,1,1,0,1,-1.3107347,20.057764
781,10327,10,2,False,1,1,1,1,0.0,0.0
782,10328,10,3,False,0,1,1,0,0.0,0.0
783,10329,10,2,False,0,0,0,1,0.0,0.0
784,10330,10,3,False,1,1,1,0,0.0,0.0
785,10331,10,2,True,1,1,1,1,0.4108183,19.680613
786,10332,10,3,False,1,1,0,0,0.0,0.0
787,10333,10,2,False,1,1,1,1,0.0,0.0
788,10334,10,3,False,1,0,1,0,0.0,0.0
789,10335,10,2,False,1,0,1,1,0.0,0.0
790,10336,10,3,False,1,1,1,1,0.0,0.0
791,10337,10,2,True,1,1,0,1,-0.061258525,15.573996
792,10338,10,3,True,0,1,0,1,0.0,0.0
793,10339,10,2,False,1,0,0,0,0.0,0.0
794,10340,10,3,False,1,1,1,1,0.0,0.0
795,10341,10,2,False,1,1,1,0,0.0,0.0
796,10342,10,3,False,0,1,0,1,0.0,0.0
797,10343,10,2,True,0,1,1,1,0.0,0.0
798,10344,10,3,False,0,1,1,1,0.0,0.0
799,10345,10,2,False,1,1,1,1,0.0,0.0
800,10346,10,3,False,1,1,1,1,0.0,0.0
801,10347,10,2,False,1,0,1,0,0.0,0.0
802,10348,10,3,False,1,1,1,1,0.0,0.0
803,10349,10,2,False,1,1,1,1,0.0,0.0
804,10350,10,3,False,1,1,1,1,0.0,0.0
805,10351,10,2,True,1,1,1,1,-0.89902365,14.585882
806,10352,10,3,True,1,1,1,1,0.409049,19.162027
807,10353,10,2,False,0,1,1,1,0.0,0.0
808,10354,10,3,False,1,1,0,1,0.0,0.0
809,10355,10,2,False,1,0,1,1,0.0,0.0
810,10356,10,3,False,1,1,1,1,0.0,0.0
811,10357,10,2,False,1,1,1,1,0.0,0.0
812,10358,10,3,True,1,1,1,1,0.575873,15.427319
813,10359,10,2,False,1,1,1,0,0.0,0.0
814,10360,10,3,False,1,1,1,1,0.0,0.0
815,10361,10,2,False,1,1,1,1,0.0,0.0
816,10362,10,3,False,0,0,0,1,0.0,0.0
817,10363,10,2,True,1,1,1,1,0.18108083,19.98203
818,10364,10,3,False,1,0,1,1,0.0,0.0
819,10365,10,2,True,1,1,0,1,0.044878364,19.180546
820,10366,10,3,True,1,1,1,1,1.3499899,17.4209
821,10367,10,2,False,1,1,1,1,0.0,0.0
822,10368,10,3,False,1,1,1,1,0.0,0.0
823,10369,10,2,True,1,1,1,1,-0.34412357,15.841725
824,10370,10,3,False,0,1,1,1,0.0,0.0
825,10371,10,2,False,1,1,1,1,0.0,0.0
826,10372,10,3,True,0,1,1,1,0.0,0.0
827,10373,10,2,False,1,1,1,1,0.0,0.0
828,10374,10,3,False,1,1,1,0,0.0,0.0
829,10375,10,2,True,0,1,1,1,0.0,0.0
830,10376,10,3,True,1,1,1,1,0.18149544,16.701492
831,10377,10,2,False,1,1,0,1,0.0,0.0
832,10378,10,3,False,0,1,1,1,0.0,0.0
833,10379,10,2,False,1,1,1,1,0.0,0.0
834,10380,10,3,False,0,1,1,1,0.0,0.0
835,10381,10,2,False,1,1,1,1,0.0,0.0
836,10382,10,3,True,1,1,1,1,-0.45025975,15.179438
837,10383,10,2,False,1,1,1,1,0.0,0.0
838,10384,10,3,True,1,1,1,1,0.49034992,19.754255
839,10385,10,2,True,1,1,0,1,0.41242853,20.06357
840,10386,10,3,False,1,1,1,1,0.0,0.0
841,10387,10,2,False,1,0,1,0,0.0,0.0
842,10388,10,3,False,0,1,1,1,0.0,0.0
843,10389,10,2,False,1,1,1,1,0.0,0.0
844,10390,10,3,True,1,1,1,1,-0.7455916,17.03047
845,10391,10,2,False,1,1,1,1,0.0,0.0
846,10392,10,3,False,1,1,1,0,0.0,0.0
847,10393,10,2,True,1,1,1,0,-0.48148936,15.659472
848,10394,10,3,True,1,1,1,1,-0.3172738,12.2146435
849,10395,10,2,False,1,1,1,0,0.0,0.0
850,10396,10,3,False,1,1,0,1,0.0,0.0
851,10397,10,2,False,0,1,1,0,0.0,0.0
852,10398,10,3,False,0,0,1,1,0.0,0.0
853,10399,10,2,False,0,0,1,0,0.0,0.0
854,10400,10,3,True,1,1,1,1,-0.8857699,16.102251
855,10401,10,2,False,1,1,0,1,0.0,0.0
856,10402,10,3,True,1,1,1,1,-0.55390215,18.072926
857,10403,10,2,True,1,1,1,1,-0.41440102,15.1654215
858,10404,10,3,False,1,1,1,0,0.0,0.0
859,10405,10,2,False,1,1,1,0,0.0,0.0
860,10406,10,3,False,1,0,1,0,0.0,0.0
861,10407,10,2,False,1,1,1,1,0.0,0.0
862,10408,10,3,False,1,1,1,1,0.0,0.0
863,10409,10,2,False,1,1,1,1,0.0,0.0
864,10410,10,3,True,1,1,1,1,0.77716935,14.963631
865,10411,10,2,False,0,1,1,1,0.0,0.0
866,10412,10,3,False,1,1,1,1,0.0,0.0
867,10413,10,2,False,1,1,1,1,0.0,0.0
868,10414,10,3,True,1,1,0,1,0.74699295,14.212939
869,10415,10,2,False,0,1,1,1,0.0,0.0
870,10416,10,3,False,0,1,1,1,0.0,0.0
871,10417,10,2,True,1,1,1,0,0.23395944,12.578361
872,10418,10,3,False,0,1,1,1,0.0,0.0
873,10419,10,2,True,1,1,1,1,0.60297704,15.074362
874,10420,10,3,True,1,0,0,1,0.06213194,16.36793
875,10421,10,2,False,0,1,1,1,0.0,0.0
876,10422,10,3,True,1,1,1,1,0.77647305,17.671003
877,10423,10,2,True,0,1,0,0,0.0,0.0
878,10424,10,3,False,1,1,1,1,0.0,0.0
879,10425,10,2,False,1,1,1,1,0.0,0.0
880,10426,10,3,False,1,0,1,1,0.0,0.0
881,10427,10,2,False,1,1,1,1,0.0,0.0
882,10428,10,3,True,1,0,0,1,-0.10609129,18.206839
883,10429,10,2,True,1,1,1,0,-0.027360499,16.022144
884,10430,10,5,True,0,1,1,1,0.0,0.0
885,10431,10,1,False,1,1,1,1,0.0,0.0
886,10432,10,5,False,1,0,1,1,0.0,0.0
887,10433,10,1,True,0,1,0,1,0.0,0.0
888,10434,10,5,False,1,1,1,1,0.0,0.0
889,10435,10,1,False,1,1,1,1,0.0,0.0
890,10436,10,5,False,1,1,0,1,0.0,0.0
891,10437,10,1,True,1,1,0,1,-0.26635748,18.036312
892,10438,10,5,True,1,0,0,1,-0.53198105,20.905214
893,10439,10,1,False,1,0,1,0,0.0,0.0
894,10440,10,5,True,1,1,1,1,0.04515201,19.00875
895,10441,10,1,False,1,1,1,1,0.0,0.0
896,10442,10,5,False,1,0,1,1,0.0,0.0
897,10443,10,1,False,1,1,1,1,0.0,0.0
898,10444,10,5,False,1,1,1,1,0.0,0.0
899,10445,10,1,False,1,0,1,1,0.0,0.0
900,10446,10,5,False,1,1,1,1,0.0,0.0
901,10447,10,1,True,1,1,1,0,0.7992383,15.7148285
902,10448,10,5,False,1,1,1,1,0.0,0.0
903,10449,10,1,False,1,1,1,1,0.0,0.0
904,10450,10,5,False,1,0,1,0,0.0,0.0
905,10451,10,1,True,1,1,1,1,0.15987131,19.201147
906,10452,10,5,True,1,1,1,1,0.26555705,17.298267
907,10453,10,1,True,1,0,1,1,-0.547346,19.113413
908,10454,10,5,False,0,1,1,0,0.0,0.0
909,10455,10,1,False,1,1,1,0,0.0,0.0
910,10456,10,5,False,1,1,1,1,0.0,0.0
911,10457,10,1,True,1,1,1,1,0.29690117,19.477106
912,10458,10,5,False,0,1,1,1,0.0,0.0
913,10459,10,1,False,1,1,0,1,0.0,0.0
914,10460,10,5,True,1,0,1,1,-0.64282894,18.167046
915,10461,10,1,False,1,1,1,1,0.0,0.0
916,10462,10,5,False,0,1,1,1,0.0,0.0
917,10463,10,1,False,1,1,0,1,0.0,0.0
918,10464,10,5,False,1,1,1,1,0.0,0.0
919,10465,10,1,False,0,1,0,1,0.0,0.0
920,10466,10,5,True,1,1,0,1,-0.48457813,18.971292
921,10467,10,1,True,0,1,1,1,0.0,0.0
922,10468,10,5,True,1,0,1,1,0.32828465,19.062218
923,10469,10,1,True,0,1,0,1,0.0,0.0
924,10470,10,5,True,1,0,1,1,0.22844136,14.086275
925,10471,10,1,False,1,1,1,1,0.0,0.0
926,10472,10,5,False,1,1,1,1,0.0,0.0
927,10473,10,1,False,1,1,1,1,0.0,0.0
928,10474,10,5,True,1,1,0,1,0.03901787,18.827284
929,10475,10,1,False,1,1,1,0,0.0,0.0
930,10476,10,5,False,0,1,1,0,0.0,0.0
931,10477,10,1,True,1,0,1,1,-0.40678275,15.57789
932,10478,10,5,False,0,1,1,0,0.0,0.0
933,10479,10,1,True,1,1,0,1,-0.73407435,17.177185
934,10480,10,5,False,1,1,0,1,0.0,0.0
935,10481,10,1,True,1,1,1,0,0.69683677,19.339472
936,10482,10,5,False,0,1,1,1,0.0,0.0
937,10483,10,1,False,1,1,1,1,0.0,0.0
938,10484,10,5,True,1,1,1,0,-0.49670482,14.768104
939,10485,10,1,True,1,1,1,1,0.11872484,15.8574295
940,10486,10,5,False,1,1,1,1,0.0,0.0
941,10487,10,1,True,0,1,1,0,0.0,0.0
942,10488,10,5,True,1,0,1,1,0.035519257,16.75432
943,10489,10,1,False,1,1,1,1,0.0,0.0
944,10490,10,5,True,0,0,1,0,0.0,0.0
945,10491,10,1,True,0,1,1,0,0.0,0.0
946,10492,10,5,False,1,1,1,1,0.0,0.0
947,10493,10,1,False,1,1,1,0,0.0,0.0
948,10494,10,5,True,1,1,1,0,-0.7245953,16.84505
949,10495,10,1,False,1,1,1,1,0.0,0.0
950,10496,10,5,True,1,0,1,0,0.47519743,15.291763
951,10497,10,1,False,1,1,1,1,0.0,0.0
952,10498,10,5,False,0,1,1,1,0.0,0.0
953,10499,10,1,True,0,1,1,1,0.0,0.0
954,10500,10,5,False,0,1,1,0,0.0,0.0
955,10501,10,1,False,1,1,1,0,0.0,0.0
956,10502,10,5,True,1,1,1,1,0.75278753,15.136599
957,10503,10,1,True,1,1,1,0,-0.45472056,14.800812
958,10504,10,5,True,0,1,1,1,0.0,0.0
959,10505,10,1,True,0,1,1,0,0.0,0.0
960,10506,10,5,False,1,1,1,1,0.0,0.0
961,10507,10,1,True,1,0,1,1,0.620264,18.616192
962,10508,10,5,True,1,1,1,1,-0.6782758,19.644907
963,10509,10,1,True,1,1,1,0,0.1338158,18.973644
964,10510,10,5,True,1,1,1,0,-0.3388894,13.728048
965,10511,10,1,False,0,1,1,1,0.0,0.0
966,10512,10,5,False,0,0,1,1,0.0,0.0
967,10513,10,1,True,1,0,1,1,0.39508748,17.321793
968,10514,10,5,False,1,0,1,1,0.0,0.0
969,10515,10,1,False,0,1,1,0,0.0,0.0
970,10516,10,5,False,1,1,1,1,0.0,0.0
971,10517,10,1,False,1,1,1,1,0.0,0.0
972,10518,10,5,False,1,1,1,1,0.0,0.0
973,10519,10,1,True,1,0,1,1,1.1443188,17.642315
974,10520,10,5,False,1,1,1,1,0.0,0.0
975,10521,10,1,False,1,1,1,1,0.0,0.0
976,10522,10,5,False,1,1,1,0,0.0,0.0
977,10523,10,1,False,0,0,0,1,0.0,0.0
978,10524,10,5,False,1,1,1,0,0.0,0.0
979,10525,10,1,True,1,1,1,1,0.980135,20.214375
980,10526,10,5,True,1,1,1,1,0.7481903,18.780836
981,10527,10,1,True,1,1,1,1,0.94776845,18.916634
982,10528,10,5,False,1,0,1,1,0.0,0.0
983,10529,10,1,False,1,1,0,1,0.0,0.0
984,10530,10,5,False,1,1,0,1,0.0,0.0
985,10531,10,1,True,1,1,1,1,1.0680819,15.484848
986,10532,10,5,True,1,1,1,1,0.16260728,17.619928
987,10533,10,1,True,1,1,1,1,-0.39750665,15.0356245
